College Name,College City,State,Approvals,Rating,Major Stream Rating,Logo,Cover,Fees,Ranking Data,Default Ranking Data,Exam,Facilities,Fee Range,Type Of College,Program Type,Duration
PSGR Krishnammal College for Women,Coimbatore,Tamil Nadu,['UGC'],7.840843850047882,1.5188510215343014,https://images.collegedunia.com/public/college_data/images/logos/1453720041logo_blue100.png,https://images.collegedunia.com/public/college_data/images/appImage/3333_PSGR.jpg,1761,"[{'year': '2021', 'agencyId': '17', 'rankingOfCollege': '114', 'rankingOutOfTotalNoOfCollege': '178', 'agency': 'Indiatoday'}]","[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '6', 'rankingOutOfTotalNoOfCollege': '200', 'agency': 'NIRF'}, {'year': '2021', 'agencyId': '17', 'rankingOfCollege': '96', 'rankingOutOfTotalNoOfCollege': '178', 'agency': 'Indiatoday'}, {'year': '2020', 'agencyId': '38', 'rankingOfCollege': '5', 'rankingOutOfTotalNoOfCollege': '25', 'agency': 'ARIIA'}]",,"['Medical', 'Cafeteria', 'Library', 'Auditorium', 'Hostel', 'Laboratory', 'Comp Labs', 'Transport', 'Sports']",0,Private,Full Time,3
Trivandrum University College,Thiruvananthapuram,Kerala,[],7.835154074220386,1.517311030380869,https://images.collegedunia.com/public/college_data/images/logos/1561353187univ.collegeemblem.jpg,https://images.collegedunia.com/public/college_data/images/appImage/5215_Campus.jpg,1555,[],"[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '24', 'rankingOutOfTotalNoOfCollege': '200', 'agency': 'NIRF'}]",,"['Classrooms', 'Sports', 'canteen', 'Transport', 'Comp Labs', 'Library']",0,Government,Full Time,3
D.G. Ruparel College of Arts Science and Commerce,Mumbai,Maharashtra,[],7.830088869413897,1.5157773752224435,https://images.collegedunia.com/public/college_data/images/logos/1416813141Capture1.jpg,https://images.collegedunia.com/public/college_data/images/appImage/15717_DG_New.png,7005,"[{'year': '2020', 'agencyId': '33', 'rankingOfCollege': '15', 'rankingOutOfTotalNoOfCollege': '50', 'agency': 'The Week'}]","[{'year': '2020', 'agencyId': '33', 'rankingOfCollege': '15', 'rankingOutOfTotalNoOfCollege': '50', 'agency': 'The Week'}]",,"['Comp Labs', 'Library', 'Classrooms', 'Security', 'Medical', 'Hostel', 'Cafeteria', 'Laboratory', 'Auditorium']",0,Private,Full Time,3
St Joseph's College - [SJC],Bangalore,Karnataka,[],7.824990120204718,1.51424530219575,https://images.collegedunia.com/public/college_data/images/logos/1484907467b.jpg,https://images.collegedunia.com/public/college_data/images/appImage/1484907467a1.jpg,40000,"[{'year': '2022', 'agencyId': '17', 'rankingOfCollege': '15', 'rankingOutOfTotalNoOfCollege': '186', 'agency': 'Indiatoday'}, {'year': '2022', 'agencyId': '28', 'rankingOfCollege': '14', 'rankingOutOfTotalNoOfCollege': '105', 'agency': 'Outlook'}, {'year': '2022', 'agencyId': '33', 'rankingOfCollege': '14', 'rankingOutOfTotalNoOfCollege': '56', 'agency': 'The Week'}]","[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '101', 'rankingOutOfTotalNoOfCollege': '200', 'agency': 'NIRF'}, {'year': '2021', 'agencyId': '17', 'rankingOfCollege': '5', 'rankingOutOfTotalNoOfCollege': '146', 'agency': 'Indiatoday'}, {'year': '2021', 'agencyId': '28', 'rankingOfCollege': '4', 'rankingOutOfTotalNoOfCollege': '110', 'agency': 'Outlook'}]",,"['Medical', 'Library', 'Comp Labs', 'Classrooms', 'Sports', 'Auditorium', 'Cafeteria']",1,Government,Full Time,3
Ramakrishna Mission Vivekananda Centenary College Rahara - [RKMVCC],Kolkata,West Bengal,[],7.819857604444485,1.5127128987672829,https://images.collegedunia.com/public/college_data/images/logos/1487569899Logo.jpg,https://images.collegedunia.com/public/college_data/images/appImage/1487569899AppNew.jpg,10420,"[{'year': '2019', 'agencyId': '17', 'rankingOfCollege': '47', 'rankingOutOfTotalNoOfCollege': '124', 'agency': 'Indiatoday'}]","[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '13', 'rankingOutOfTotalNoOfCollege': '200', 'agency': 'NIRF'}]",,"['Laboratory', 'Comp Labs', 'Library', 'Auditorium', 'Classrooms', 'Sports', 'Medical', 'Cafeteria']",0,Private,Full Time,3
Kirori Mal College - [KMC],New Delhi,Delhi NCR,[],7.812704343546766,1.5111115558513384,https://images.collegedunia.com/public/college_data/images/logos/1559546553KMCLogo.jpg,https://images.collegedunia.com/public/college_data/images/appImage/14918925121444136740KMCNEW.jpg,14595,"[{'year': '2022', 'agencyId': '17', 'rankingOfCollege': '8', 'rankingOutOfTotalNoOfCollege': '186', 'agency': 'Indiatoday'}, {'year': '2022', 'agencyId': '33', 'rankingOfCollege': '9', 'rankingOutOfTotalNoOfCollege': '56', 'agency': 'The Week'}]","[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '10', 'rankingOutOfTotalNoOfCollege': '200', 'agency': 'NIRF'}]",cuet,"['Comp Labs', 'Sports', 'Cafeteria', 'Laboratory', 'Library', 'Auditorium', 'Classrooms', 'Medical', 'Hostel', 'Gym', 'Banks', 'Communication Centre', 'e-classroom']",0,Government,Full Time,3
St. Xavier's College,Mumbai,Maharashtra,['UGC'],7.805503710060321,1.5095159361739288,https://images.collegedunia.com/public/college_data/images/logos/1504695740logo.jpg,https://images.collegedunia.com/public/college_data/images/appImage/1504695740cover.jpg,7187,"[{'year': '2022', 'agencyId': '17', 'rankingOfCollege': '24', 'rankingOutOfTotalNoOfCollege': '186', 'agency': 'Indiatoday'}, {'year': '2022', 'agencyId': '33', 'rankingOfCollege': '12', 'rankingOutOfTotalNoOfCollege': '56', 'agency': 'The Week'}]","[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '87', 'rankingOutOfTotalNoOfCollege': '200', 'agency': 'NIRF'}]",,"['canteen', 'Library', 'Auditorium', 'Sports', 'Comp Labs', 'Hostel', 'Classrooms', 'Medical', 'Cafeteria', 'Security']",0,Private,Full Time,3
Ramjas College,New Delhi,Delhi NCR,[],7.798255390259396,1.5079199723904857,https://images.collegedunia.com/public/college_data/images/logos/149164244414105846401.jpg,https://images.collegedunia.com/public/college_data/images/appImage/3708_RC.jpg,14610,"[{'year': '2022', 'agencyId': '17', 'rankingOfCollege': '18', 'rankingOutOfTotalNoOfCollege': '186', 'agency': 'Indiatoday'}, {'year': '2022', 'agencyId': '28', 'rankingOfCollege': '21', 'rankingOutOfTotalNoOfCollege': '105', 'agency': 'Outlook'}, {'year': '2019', 'agencyId': '33', 'rankingOfCollege': '9', 'rankingOutOfTotalNoOfCollege': '50', 'agency': 'The Week'}]","[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '66', 'rankingOutOfTotalNoOfCollege': '200', 'agency': 'NIRF'}]",cuet,"['Comp Labs', 'Sports', 'Gym', 'Medical', 'Cafeteria', 'Laboratory', 'Library', 'Auditorium', 'Hostel', 'Classrooms', 'Security']",0,Government,Full Time,3
Ramakrishna Mission Vidyamandira,Howrah,West Bengal,['UGC'],7.790959068340583,1.506473545815629,https://images.collegedunia.com/public/college_data/images/logos/13960087443689.JPG,https://images.collegedunia.com/public/college_data/images/appImage/3690_RMV.jpg,14400,"[{'year': '2022', 'agencyId': '17', 'rankingOfCollege': '25', 'rankingOutOfTotalNoOfCollege': '186', 'agency': 'Indiatoday'}]","[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '9', 'rankingOutOfTotalNoOfCollege': '200', 'agency': 'NIRF'}]",,"['Sports', 'Medical', 'Library', 'Hostel', 'Gym', 'Cafeteria', 'Comp Labs', 'Auditorium', 'Laboratory', 'Classrooms']",0,Government,Full Time,3
Sri Venkateswara College - Delhi,New Delhi,Delhi NCR,[],7.783614426409064,1.504877525445954,https://images.collegedunia.com/public/college_data/images/logos/14919827113333335.jpg,https://images.collegedunia.com/public/college_data/images/appImage/14919826791444119919SVCNew.jpg,14555,"[{'year': '2022', 'agencyId': '17', 'rankingOfCollege': '10', 'rankingOutOfTotalNoOfCollege': '186', 'agency': 'Indiatoday'}, {'year': '2022', 'agencyId': '28', 'rankingOfCollege': '9', 'rankingOutOfTotalNoOfCollege': '105', 'agency': 'Outlook'}, {'year': '2022', 'agencyId': '33', 'rankingOfCollege': '10', 'rankingOutOfTotalNoOfCollege': '56', 'agency': 'The Week'}]","[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '14', 'rankingOutOfTotalNoOfCollege': '200', 'agency': 'NIRF'}]",cuet,"['Comp Labs', 'Sports', 'Medical', 'Cafeteria', 'Laboratory', 'Library', 'Auditorium', 'Hostel', 'Classrooms']",0,Government,Full Time,3
Stella Maris College,Chennai,Tamil Nadu,['UGC'],7.7762211444647535,1.5034999920246568,https://images.collegedunia.com/public/college_data/images/logos/1634553401StellaMarisCollegeLogo.jpg,https://images.collegedunia.com/public/college_data/images/appImage/1634555186CoverImage1.jpg,22895,"[{'year': '2022', 'agencyId': '17', 'rankingOfCollege': '9', 'rankingOutOfTotalNoOfCollege': '186', 'agency': 'Indiatoday'}, {'year': '2022', 'agencyId': '28', 'rankingOfCollege': '7', 'rankingOutOfTotalNoOfCollege': '105', 'agency': 'Outlook'}, {'year': '2022', 'agencyId': '33', 'rankingOfCollege': '8', 'rankingOutOfTotalNoOfCollege': '56', 'agency': 'The Week'}]","[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '76', 'rankingOutOfTotalNoOfCollege': '200', 'agency': 'NIRF'}, {'year': '2021', 'agencyId': '17', 'rankingOfCollege': '8', 'rankingOutOfTotalNoOfCollege': '146', 'agency': 'Indiatoday'}, {'year': '2021', 'agencyId': '28', 'rankingOfCollege': '7', 'rankingOutOfTotalNoOfCollege': '110', 'agency': 'Outlook'}]",,"['Hostel', 'Sports', 'Library', 'Laboratory', 'Cafeteria', 'Auditorium', 'Comp Labs', 'Banks']",0,Government,Full Time,3
Atma Ram Sanatan Dharma College - [ARSD],New Delhi,Delhi NCR,['UGC'],7.768778900388361,1.5028278979966267,https://images.collegedunia.com/public/college_data/images/logos/1491912596logo.png,https://images.collegedunia.com/public/college_data/images/appImage/1592854571Cover.jpg,3336,"[{'year': '2022', 'agencyId': '17', 'rankingOfCollege': '17', 'rankingOutOfTotalNoOfCollege': '186', 'agency': 'Indiatoday'}, {'year': '2022', 'agencyId': '28', 'rankingOfCollege': '11', 'rankingOutOfTotalNoOfCollege': '105', 'agency': 'Outlook'}]","[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '7', 'rankingOutOfTotalNoOfCollege': '200', 'agency': 'NIRF'}]",cuet,"['Medical', 'Sports', 'Comp Labs', 'Laboratory', 'Library', 'Auditorium', 'Cafeteria', 'Classrooms']",0,Government,Full Time,3
Ramakrishna Mission Residential College - [RKMRC],Kolkata,West Bengal,[],7.761949621582986,1.5012444319405551,https://images.collegedunia.com/public/college_data/images/logos/1487571033ekjfdkd.jpg,https://images.collegedunia.com/public/college_data/images/appImage/1487571033asdc.jpg,47100,[],"[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '19', 'rankingOutOfTotalNoOfCollege': '200', 'agency': 'NIRF'}]",,"['e-classroom', 'Classrooms', 'Transport', 'Sports', 'Gym', 'Laboratory', 'Library', 'Medical', 'Cafeteria', 'Security']",1,Private,Full Time,3
Deen Dayal Upadhyaya College,New Delhi,Delhi NCR,['UGC'],7.755075115765655,1.4996672946604044,https://images.collegedunia.com/public/college_data/images/logos/1393307782Deen Dayal Upadhyaya College.png,https://images.collegedunia.com/public/college_data/images/appImage/1001_DDUDU_APP.jpg,19345,"[{'year': '2022', 'agencyId': '17', 'rankingOfCollege': '11', 'rankingOutOfTotalNoOfCollege': '186', 'agency': 'Indiatoday'}, {'year': '2022', 'agencyId': '28', 'rankingOfCollege': '12', 'rankingOutOfTotalNoOfCollege': '105', 'agency': 'Outlook'}]","[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '21', 'rankingOutOfTotalNoOfCollege': '200', 'agency': 'NIRF'}]",cuet,"['Comp Labs', 'Sports', 'Medical', 'Cafeteria', 'Library', 'Auditorium', 'Wi-FI Campus', 'Banks']",0,Government,Full Time,3
PSG College of Arts and Science,Coimbatore,Tamil Nadu,[],7.748155083419732,1.4980964853644505,https://images.collegedunia.com/public/college_data/images/logos/1453713016logo_blue100.png,https://images.collegedunia.com/public/college_data/images/appImage/3332_PSG.jpg,7000,"[{'year': '2022', 'agencyId': '17', 'rankingOfCollege': '50', 'rankingOutOfTotalNoOfCollege': '186', 'agency': 'Indiatoday'}, {'year': '2022', 'agencyId': '33', 'rankingOfCollege': '32', 'rankingOutOfTotalNoOfCollege': '56', 'agency': 'The Week'}]","[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '20', 'rankingOutOfTotalNoOfCollege': '200', 'agency': 'NIRF'}, {'year': '2021', 'agencyId': '17', 'rankingOfCollege': '33', 'rankingOutOfTotalNoOfCollege': '146', 'agency': 'Indiatoday'}, {'year': '2020', 'agencyId': '38', 'rankingOfCollege': '6', 'rankingOutOfTotalNoOfCollege': '25', 'agency': 'ARIIA'}]",,"['Medical', 'Cafeteria', 'Library', 'Auditorium', 'Hostel', 'Comp Labs', 'Sports', 'Gym', 'Laboratory', 'Classrooms']",0,Government,Full Time,3
Mount Carmel College - [MCC],Bangalore,Karnataka,['UGC'],7.741189223045029,1.4965320075739317,https://images.collegedunia.com/public/college_data/images/logos/1504523545logo.png,https://images.collegedunia.com/public/college_data/images/appImage/1504523545cover.jpg,42000,"[{'year': '2022', 'agencyId': '17', 'rankingOfCollege': '23', 'rankingOutOfTotalNoOfCollege': '186', 'agency': 'Indiatoday'}, {'year': '2022', 'agencyId': '28', 'rankingOfCollege': '19', 'rankingOutOfTotalNoOfCollege': '105', 'agency': 'Outlook'}, {'year': '2022', 'agencyId': '33', 'rankingOfCollege': '15', 'rankingOutOfTotalNoOfCollege': '56', 'agency': 'The Week'}]","[{'year': '2021', 'agencyId': '17', 'rankingOfCollege': '19', 'rankingOutOfTotalNoOfCollege': '146', 'agency': 'Indiatoday'}, {'year': '2021', 'agencyId': '28', 'rankingOfCollege': '7', 'rankingOutOfTotalNoOfCollege': '125', 'agency': 'Outlook'}]",,"['Comp Labs', 'Sports', 'Cafeteria', 'Auditorium', 'Library', 'Laboratory', 'Hostel', 'Gym', 'Classrooms', 'Banks', 'Medical', 'Security']",1,Private,Full Time,3
Dyal Singh College - [DSC],New Delhi,Delhi NCR,[],7.734839482800293,1.494972061921047,https://images.collegedunia.com/public/college_data/images/logos/13957264961.png,https://images.collegedunia.com/public/college_data/images/appImage/1239_DSC_New.jpg,3940,[],"[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '35', 'rankingOutOfTotalNoOfCollege': '200', 'agency': 'NIRF'}]",cuet,"['Comp Labs', 'Sports', 'Cafeteria', 'Laboratory', 'Library', 'Auditorium', 'Medical', 'Classrooms', 'Transport', 'Swimming Pool']",0,Government,Full Time,3
Lady Irwin College,New Delhi,Delhi NCR,['UGC'],7.728447691295659,1.493413580588703,https://images.collegedunia.com/public/college_data/images/logos/13977335446890.JPG,https://images.collegedunia.com/public/college_data/images/appImage/6890_IRVIN_APP.png,29645,"[{'year': '2020', 'agencyId': '17', 'rankingOfCollege': '56', 'rankingOutOfTotalNoOfCollege': '120', 'agency': 'Indiatoday'}, {'year': '2022', 'agencyId': '28', 'rankingOfCollege': '32', 'rankingOutOfTotalNoOfCollege': '105', 'agency': 'Outlook'}]","[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '16', 'rankingOutOfTotalNoOfCollege': '200', 'agency': 'NIRF'}]",cuet,"['Comp Labs', 'Sports', 'Cafeteria', 'Library', 'Auditorium', 'Laboratory', 'Gym', 'Medical', 'Hostel']",1,Government,Full Time,3
Christ University,Bangalore,Karnataka,['UGC'],7.722013570045961,1.491861433420402,https://images.collegedunia.com/public/college_data/images/logos/1505110433fvvvvvvvvvvvvvvvvvvvvvvvvvvvvv.png,https://images.collegedunia.com/public/college_data/images/appImage/1505110380ccaaaaaaaaaaaaaaaaaammmmmmmmmmmm.jpg,35000,"[{'year': '2022', 'agencyId': '17', 'rankingOfCollege': '13', 'rankingOutOfTotalNoOfCollege': '186', 'agency': 'Indiatoday'}, {'year': '2022', 'agencyId': '28', 'rankingOfCollege': '8', 'rankingOutOfTotalNoOfCollege': '105', 'agency': 'Outlook'}, {'year': '2022', 'agencyId': '33', 'rankingOfCollege': '11', 'rankingOutOfTotalNoOfCollege': '56', 'agency': 'The Week'}]","[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '101', 'rankingOutOfTotalNoOfCollege': '200', 'agency': 'NIRF'}, {'year': '2022', 'agencyId': '33', 'rankingOfCollege': '29', 'rankingOutOfTotalNoOfCollege': '81', 'agency': 'The Week'}, {'year': '2021', 'agencyId': '17', 'rankingOfCollege': '1', 'rankingOutOfTotalNoOfCollege': '146', 'agency': 'Indiatoday'}, {'year': '2021', 'agencyId': '28', 'rankingOfCollege': '5', 'rankingOutOfTotalNoOfCollege': '125', 'agency': 'Outlook'}, {'year': '2020', 'agencyId': '8', 'rankingOfCollege': '81', 'rankingOutOfTotalNoOfCollege': '100', 'agency': 'QS'}]",cuet,"['Comp Labs', 'Sports', 'Medical', 'Cafeteria', 'Laboratory', 'Library', 'Auditorium', 'Hostel', 'Wi-FI Campus', 'Classrooms', 'Gym']",1,Private,Full Time,3
Gargi College,New Delhi,Delhi NCR,['UGC'],7.715536838721763,1.49030910679401,https://images.collegedunia.com/public/college_data/images/logos/1506399496zsdmnnmnmsdfdf.png,https://images.collegedunia.com/public/college_data/images/appImage/1351_GARGI_APP.jpg,3511,"[{'year': '2022', 'agencyId': '17', 'rankingOfCollege': '12', 'rankingOutOfTotalNoOfCollege': '186', 'agency': 'Indiatoday'}, {'year': '2022', 'agencyId': '28', 'rankingOfCollege': '13', 'rankingOutOfTotalNoOfCollege': '105', 'agency': 'Outlook'}, {'year': '2022', 'agencyId': '33', 'rankingOfCollege': '13', 'rankingOutOfTotalNoOfCollege': '56', 'agency': 'The Week'}]","[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '23', 'rankingOutOfTotalNoOfCollege': '200', 'agency': 'NIRF'}]",cuet,"['Comp Labs', 'Sports', 'Medical', 'Cafeteria', 'Laboratory', 'Library', 'Auditorium', 'Banks', 'Transport']",0,Government,Full Time,3
PSGR Krishnammal College for Women,Coimbatore,Tamil Nadu,['UGC'],7.7090172151371394,1.4889281081109809,https://images.collegedunia.com/public/college_data/images/logos/1453720041logo_blue100.png,https://images.collegedunia.com/public/college_data/images/appImage/3333_PSGR.jpg,1761,"[{'year': '2021', 'agencyId': '17', 'rankingOfCollege': '114', 'rankingOutOfTotalNoOfCollege': '178', 'agency': 'Indiatoday'}]","[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '6', 'rankingOutOfTotalNoOfCollege': '200', 'agency': 'NIRF'}, {'year': '2021', 'agencyId': '17', 'rankingOfCollege': '96', 'rankingOutOfTotalNoOfCollege': '178', 'agency': 'Indiatoday'}, {'year': '2020', 'agencyId': '38', 'rankingOfCollege': '5', 'rankingOutOfTotalNoOfCollege': '25', 'agency': 'ARIIA'}]",,"['Medical', 'Cafeteria', 'Library', 'Auditorium', 'Hostel', 'Laboratory', 'Comp Labs', 'Transport', 'Sports']",0,Private,Full Time,3
Trivandrum University College,Thiruvananthapuram,Kerala,[],7.702454415237385,1.487381663881546,https://images.collegedunia.com/public/college_data/images/logos/1561353187univ.collegeemblem.jpg,https://images.collegedunia.com/public/college_data/images/appImage/5215_Campus.jpg,1555,[],"[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '24', 'rankingOutOfTotalNoOfCollege': '200', 'agency': 'NIRF'}]",,"['Classrooms', 'Sports', 'canteen', 'Transport', 'Comp Labs', 'Library']",0,Government,Full Time,3
D.G. Ruparel College of Arts Science and Commerce,Mumbai,Maharashtra,[],7.696510404742269,1.4858415542554693,https://images.collegedunia.com/public/college_data/images/logos/1416813141Capture1.jpg,https://images.collegedunia.com/public/college_data/images/appImage/15717_DG_New.png,7005,"[{'year': '2020', 'agencyId': '33', 'rankingOfCollege': '15', 'rankingOutOfTotalNoOfCollege': '50', 'agency': 'The Week'}]","[{'year': '2020', 'agencyId': '33', 'rankingOfCollege': '15', 'rankingOutOfTotalNoOfCollege': '50', 'agency': 'The Week'}]",,"['Comp Labs', 'Library', 'Classrooms', 'Security', 'Medical', 'Hostel', 'Cafeteria', 'Laboratory', 'Auditorium']",0,Private,Full Time,3
St Joseph's College - [SJC],Bangalore,Karnataka,[],7.690527029939238,1.4843030253691756,https://images.collegedunia.com/public/college_data/images/logos/1484907467b.jpg,https://images.collegedunia.com/public/college_data/images/appImage/1484907467a1.jpg,40000,"[{'year': '2022', 'agencyId': '17', 'rankingOfCollege': '15', 'rankingOutOfTotalNoOfCollege': '186', 'agency': 'Indiatoday'}, {'year': '2022', 'agencyId': '28', 'rankingOfCollege': '14', 'rankingOutOfTotalNoOfCollege': '105', 'agency': 'Outlook'}, {'year': '2022', 'agencyId': '33', 'rankingOfCollege': '14', 'rankingOutOfTotalNoOfCollege': '56', 'agency': 'The Week'}]","[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '101', 'rankingOutOfTotalNoOfCollege': '200', 'agency': 'NIRF'}, {'year': '2021', 'agencyId': '17', 'rankingOfCollege': '5', 'rankingOutOfTotalNoOfCollege': '146', 'agency': 'Indiatoday'}, {'year': '2021', 'agencyId': '28', 'rankingOfCollege': '4', 'rankingOutOfTotalNoOfCollege': '110', 'agency': 'Outlook'}]",,"['Medical', 'Library', 'Comp Labs', 'Classrooms', 'Sports', 'Auditorium', 'Cafeteria']",1,Government,Full Time,3
